nas_eps_emm_nas_key_set_id_value,nested_field2_size,nas_eps_seq_no_value,nas_eps_emm_esm_msg_cont_value,nas_eps_emm_imeisv_req_unmaskedvalue,gsm_a_dtap_time_zone_time_value,gsm_a_dtap_rand_value,nas_eps_msg_auth_code_show,nested_field4_value,gsm_a_dtap_time_zone_time_show,gsm_a_common_elem_id_unmaskedvalue,nested_field3_value,nested_field1_size,nested_field4_show,nas_eps_emm_elem_id_show,nas_eps_spare_bits_value,nested_field5_show,gsm_a_imeisv_show,gsm_a_dtap_autn_show,nas_eps_nas_msg_emm_type_show,3gpp_tmsi_value,nested_field2_value,nas_eps_emm_hash_mme_value,nested_field1_show,gsm_a_len_show,nested_field4_size,nas_eps_seq_no_show,gsm_a_dtap_text_string_show,nas_eps_emm_tai_tol_unmaskedvalue,nested_field5_size,nas_eps_emm_m_tmsi_show,nested_field1_value,nas_eps_security_header_type_unmaskedvalue,nested_field2_show,e212_tai_mnc_value,nas_eps_emm_res_show,label
0.10537875022863416,-0.865197162935471,-1.3140814001524328,-1.729472072394056,0.29194878598386903,0.15402083615893608,0.5044455113050432,0.3786245190813831,0.525431099666524,0.30810015462230184,-1.9920006142437945,-1.5424195490881178,0.15799734373801438,0.2669351789402764,0.4687576950287607,-0.07081149734140074,-0.6776066208024034,0.5,0.5044455113050432,-1.1833317578724831,0.5132590628043903,-0.8866608053846512,0.25824705679830084,-0.251365763730485,-0.034169905144475085,-0.8775892879596512,-0.1143866071522252,0.3605551275463988,0.06666666666666575,-0.29121872309241115,7.216253419055054,-0.1363304319839328,-0.05125248171236674,0.693616423332156,0.3779644730092272,0.2511118003567575,0
-0.17563125038105692,-0.17257973075157393,1.0129109323408074,0.6393805843396209,0.29194878598386903,0.15402083615893608,0.5044455113050432,0.9596414749263487,0.5708303554943412,0.30810015462230184,0.5598679100023891,0.7714467733070051,0.15799734373801438,0.7283298285808305,0.4687576950287607,-0.07081149734140074,0.5095181567273884,0.5,0.5044455113050432,0.6215137105208439,0.648571454981459,1.4317071808180257,0.25824705679830084,2.285993856258629,-0.034169905144475085,-0.28905759929828273,-0.1143866071522252,0.3605551275463988,0.06666666666666575,-0.29121872309241115,-0.12840748009368266,2.312600687058873,-1.080857892111913,1.509529561513378,0.3779644730092272,0.2511118003567575,0
-0.17563125038105692,-0.17257973075157393,1.0129109323408074,0.6393805843396209,0.29194878598386903,0.15402083615893608,0.5044455113050432,0.9596414749263487,0.5708303554943412,0.30810015462230184,0.5598679100023891,0.7714467733070051,-0.37362647290900164,0.7283298285808305,0.4687576950287607,-0.07081149734140074,0.5095181567273884,0.5,0.5044455113050432,0.7117559839405103,0.648571454981459,1.4317071808180257,0.25824705679830084,1.1582784695968005,-0.7155580136137115,-0.28905759929828273,-0.1143866071522252,0.3605551275463988,0.06666666666666575,-0.29121872309241115,-0.12840748009368266,-1.527081437860094,-1.080857892111913,1.509529561513378,0.3779644730092272,0.2511118003567575,0
-0.17563125038105692,1.558963849708169,1.0129109323408074,0.6393805843396209,0.29194878598386903,0.15402083615893608,-2.150196882346282,0.9596414749263487,0.5708303554943412,0.30810015462230184,0.5598679100023891,0.7714467733070051,0.8668290992673691,0.7283298285808305,0.4687576950287607,-0.07081149734140074,0.5095181567273884,0.5,-0.18209993532892021,0.3507868902618449,0.648571454981459,0.9918587091273992,0.25824705679830084,-1.0971523037268562,1.1014769423042523,-0.28905759929828273,-0.1143866071522252,0.3605551275463988,0.06666666666666575,-0.29121872309241115,-0.12840748009368266,0.5388892592747833,-1.080857892111913,-1.346166422120899,0.3779644730092272,0.2511118003567575,0
-0.17563125038105692,-0.17257973075157393,1.0129109323408074,0.6393805843396209,0.29194878598386903,0.15402083615893608,0.5044455113050432,0.9596414749263487,0.5708303554943412,0.30810015462230184,0.5598679100023891,0.7714467733070051,-0.37362647290900164,0.7283298285808305,0.4687576950287607,-0.07081149734140074,0.5095181567273884,0.5,0.5044455113050432,0.44102916368151124,0.648571454981459,1.4317071808180257,0.25824705679830084,-0.8152234570613992,-0.7155580136137115,-0.28905759929828273,-0.1143866071522252,0.3605551275463988,0.06666666666666575,-0.29121872309241115,-0.12840748009368266,-1.3456791327458122,-1.080857892111913,1.509529561513378,0.3779644730092272,-4.100706786733586,0
-0.17563125038105692,-0.865197162935471,-1.6049554417140879,0.6393805843396209,-3.4252582918952528,0.15402083615893608,0.5044455113050432,-1.668020793849982,-1.9488283429495141,0.30810015462230184,-0.29075493141300546,0.7571636478601216,-1.791289983967711,-0.19445947070027775,-2.6243587743580976,0.2325704628321835,0.5095181567273884,0.5,0.5044455113050432,1.3434518978781747,0.648571454981459,-0.8866608053846512,-5.4785394390678475,1.4402073162622575,-2.0783342305521844,1.7708033110165071,-1.396272882345757,0.3605551275463988,0.06666666666666575,-0.29121872309241115,-0.12840748009368266,-1.6379384020965997,2.0079583390867257,1.101572992422767,0.3779644730092272,0.2511118003567575,0
-0.17563125038105692,-0.17257973075157393,-1.6049554417140879,0.6393805843396209,0.29194878598386903,0.15402083615893608,0.5044455113050432,-1.9140369823609134,0.5708303554943412,0.30810015462230184,0.5598679100023891,0.7714467733070051,-0.019210595144324286,0.7283298285808305,0.4687576950287607,-0.07081149734140074,0.5095181567273884,0.5,0.5044455113050432,1.433694171297841,0.648571454981459,1.4317071808180257,0.25824705679830084,0.8763496229313433,-0.488428644123966,-0.28905759929828273,-1.396272882345757,0.3605551275463988,0.06666666666666575,-0.29121872309241115,-0.12840748009368266,0.0753055906493961,3.037563749486272,1.509529561513378,0.3779644730092272,0.2511118003567575,0
-0.17563125038105692,-0.17257973075157393,-1.5079974278602029,-1.5632367982373068,0.29194878598386903,0.15402083615893608,0.5044455113050432,0.4676090979044859,0.43463258801088955,0.30810015462230184,0.5598679100023891,-1.4995701727474675,-1.791289983967711,-1.57864341962194,-1.851079657011383,-0.07081149734140074,-1.8647313983321954,0.5,0.5044455113050432,-1.0930894844528167,0.6034673242557694,-0.8683337857308752,0.25824705679830084,0.5944207762658862,-1.1698167525932024,2.65360084400856,-0.9689774572812465,0.3605551275463988,-14.999999999999998,0.9624085420292066,9.611666550625735,0.5288113534351009,0.9783529286871795,0.285659854241545,-2.6457513110645903,0.2511118003567575,0
-0.17563125038105692,-0.17257973075157393,-1.5079974278602029,-1.6879132538548687,0.29194878598386903,0.15402083615893608,0.5044455113050432,-1.9140369823609134,0.5708303554943412,0.30810015462230184,0.5598679100023891,0.7714467733070051,-1.0824582284383564,0.7283298285808305,0.4687576950287607,-0.07081149734140074,0.5095181567273884,0.5,0.5044455113050432,-1.0028472110331503,0.648571454981459,1.4317071808180257,0.25824705679830084,0.31249192960042915,-1.8512048610624388,-0.28905759929828273,-0.9689774572812465,0.3605551275463988,0.06666666666666575,-0.29121872309241115,-0.12840748009368266,-1.678250025455329,0.9783529286871795,1.509529561513378,0.3779644730092272,0.2511118003567575,0
-0.17563125038105692,-1.0383515209814453,-1.4110394140063178,0.6393805843396209,0.29194878598386903,-12.974237472665367,0.5044455113050432,-1.390598283401485,-2.1758246220886,-4.9970910792550525,0.5598679100023891,-0.7139982731688763,1.0440370381497077,-2.0400380692624944,0.4687576950287607,-0.07081149734140074,0.5095181567273884,0.5,0.5044455113050432,1.7044209915568402,0.648571454981459,1.4133801611642496,0.25824705679830084,1.7221361629277145,0.8743475728145068,-0.28905759929828273,-0.5416820322167358,-2.773500981126146,0.06666666666666575,-0.29121872309241115,-0.12840748009368266,0.4179543891985953,0.9783529286871795,-0.122296714849066,0.3779644730092272,0.2511118003567575,0
0.10537875022863416,-0.17257973075157393,-1.4110394140063178,0.6393805843396209,0.29194878598386903,0.15402083615893608,0.5044455113050432,0.3524525841334117,0.5708303554943412,0.30810015462230184,0.5598679100023891,0.7714467733070051,0.15799734373801438,0.7283298285808305,0.4687576950287607,-0.07081149734140074,0.5095181567273884,0.5,0.5044455113050432,-0.5516358439348186,0.6034673242557694,-0.8774972955577632,0.25824705679830084,0.030563082934972056,-0.034169905144475085,-0.28905759929828273,-0.5416820322167358,0.3605551275463988,0.06666666666666575,-0.29121872309241115,9.611666550625735,-0.11617462030456814,-0.05125248171236674,-0.530253283939677,0.3779644730092272,0.2511118003567575,0
-0.17563125038105692,-0.17257973075157393,1.0129109323408074,0.6393805843396209,0.29194878598386903,0.15402083615893608,0.5044455113050432,0.9596414749263487,0.5708303554943412,0.30810015462230184,0.5598679100023891,0.7714467733070051,-1.791289983967711,0.7283298285808305,0.4687576950287607,-0.07081149734140074,0.5095181567273884,0.5,0.5044455113050432,-0.28090902367581955,0.648571454981459,1.4317071808180257,0.25824705679830084,-0.5332946103959422,-0.034169905144475085,-0.28905759929828273,-0.1143866071522252,0.3605551275463988,0.06666666666666575,-0.29121872309241115,-0.12840748009368266,-0.8417838407616958,-1.080857892111913,1.509529561513378,0.3779644730092272,0.2511118003567575,0
0.10537875022863416,-0.865197162935471,-1.3140814001524328,-1.729472072394056,0.29194878598386903,0.15402083615893608,0.5044455113050432,-0.44840862527451375,0.525431099666524,0.30810015462230184,-1.9920006142437945,-1.5424195490881178,0.15799734373801438,0.2669351789402764,0.4687576950287607,-0.07081149734140074,-0.6776066208024034,0.5,0.5044455113050432,-1.1833317578724831,0.6034673242557694,-0.8866608053846512,0.25824705679830084,-0.251365763730485,-0.034169905144475085,-0.8775892879596512,-0.1143866071522252,0.3605551275463988,0.06666666666666575,-0.29121872309241115,9.611666550625735,-0.11617462030456814,-0.05125248171236674,0.693616423332156,0.3779644730092272,0.2511118003567575,0
-0.17563125038105692,1.558963849708169,1.0129109323408074,0.6393805843396209,0.29194878598386903,0.15402083615893608,-0.8533888164821288,0.9596414749263487,0.5708303554943412,0.30810015462230184,0.5598679100023891,0.7714467733070051,0.8668290992673691,0.7283298285808305,0.4687576950287607,-0.07081149734140074,0.5095181567273884,0.5,0.04674854688240094,0.3507868902618449,0.648571454981459,1.12931135653072,0.25824705679830084,-1.0971523037268562,1.1014769423042523,-0.28905759929828273,-0.1143866071522252,0.3605551275463988,0.06666666666666575,-0.29121872309241115,-0.12840748009368266,1.4156670673271459,-1.080857892111913,-1.346166422120899,0.3779644730092272,0.2511118003567575,0
-0.17563125038105692,-0.17257973075157393,1.0129109323408074,0.6393805843396209,0.29194878598386903,0.15402083615893608,0.5044455113050432,0.9596414749263487,0.5708303554943412,0.30810015462230184,0.5598679100023891,0.7714467733070051,-0.37362647290900164,0.7283298285808305,0.4687576950287607,-0.07081149734140074,0.5095181567273884,0.5,0.5044455113050432,0.44102916368151124,0.648571454981459,1.4317071808180257,0.25824705679830084,-0.8152234570613992,-0.7155580136137115,-0.28905759929828273,-0.1143866071522252,0.3605551275463988,0.06666666666666575,-0.29121872309241115,-0.12840748009368266,-1.063497769234707,-1.080857892111913,1.509529561513378,0.3779644730092272,-1.7027659326225801,0
-0.17563125038105692,-0.865197162935471,-1.6049554417140879,0.6393805843396209,-3.4252582918952528,0.15402083615893608,0.5044455113050432,-0.7624718446501708,-1.7672313196382452,0.30810015462230184,-0.29075493141300546,0.7571636478601216,-1.791289983967711,-0.19445947070027775,-2.6243587743580976,0.2325704628321835,0.5095181567273884,0.5,0.5044455113050432,1.3434518978781747,0.648571454981459,-0.8866608053846512,-4.203697995542036,1.4402073162622575,-2.0783342305521844,1.7708033110165071,-1.396272882345757,0.3605551275463988,0.06666666666666575,-0.29121872309241115,-0.12840748009368266,-1.6379384020965997,2.0079583390867257,1.101572992422767,0.3779644730092272,0.2511118003567575,0
-0.17563125038105692,-0.17257973075157393,-1.5079974278602029,-1.5632367982373068,0.29194878598386903,0.15402083615893608,0.5044455113050432,-0.16051734084682814,0.3892333321830724,0.30810015462230184,0.5598679100023891,-1.4995701727474675,-1.791289983967711,-1.57864341962194,-1.851079657011383,-0.07081149734140074,-1.8647313983321954,0.5,0.5044455113050432,-1.0930894844528167,0.4681549320787007,-0.8591702759039871,0.25824705679830084,0.5944207762658862,-1.1698167525932024,2.65360084400856,-0.9689774572812465,0.3605551275463988,-14.999999999999998,0.9624085420292066,5.939195852687609,0.5288113534351009,0.9783529286871795,0.285659854241545,-2.6457513110645903,0.2511118003567575,0
-0.17563125038105692,-1.0383515209814453,-1.4110394140063178,0.6393805843396209,0.29194878598386903,-12.97424249072739,0.5044455113050432,-1.8773962734337533,-2.1758246220886,-4.946079625083155,0.5598679100023891,-0.7282813986157598,1.0440370381497077,-2.0400380692624944,0.4687576950287607,-0.07081149734140074,0.5095181567273884,0.5,0.5044455113050432,1.7044209915568402,0.648571454981459,1.4133801611642496,0.25824705679830084,1.7221361629277145,0.8743475728145068,-0.28905759929828273,-0.5416820322167358,-2.773500981126146,0.06666666666666575,-0.29121872309241115,-0.12840748009368266,0.4179543891985953,0.9783529286871795,-0.122296714849066,0.3779644730092272,0.2511118003567575,0
0.10537875022863416,-0.17257973075157393,-1.4110394140063178,0.6393805843396209,0.29194878598386903,0.15402083615893608,0.5044455113050432,-1.8093492425690276,0.5708303554943412,0.30810015462230184,0.5598679100023891,0.7714467733070051,0.15799734373801438,0.7283298285808305,0.4687576950287607,-0.07081149734140074,0.5095181567273884,0.5,0.5044455113050432,-0.5516358439348186,0.4681549320787007,-0.8774972955577632,0.25824705679830084,0.030563082934972056,-0.034169905144475085,-0.28905759929828273,-0.5416820322167358,0.3605551275463988,0.06666666666666575,-0.29121872309241115,5.939195852687609,-0.14640833782361512,-0.05125248171236674,-0.530253283939677,0.3779644730092272,0.2511118003567575,0
